Cell,Worm,mRNA,Mean,Probe,Strain
H0,15.0,8.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,16.0,14.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,17.0,11.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,18.0,9.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,19.0,3.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,20.0,2.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,21.0,6.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,22.0,7.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,23.0,9.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,25.0,11.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,26.0,7.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,27.0,17.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,29.0,17.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,30.0,11.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,31.0,4.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,32.0,19.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,34.0,6.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,35.0,4.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,36.0,0.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,50.0,8.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,51.0,9.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,52.0,10.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,53.0,10.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,54.0,1.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,55.0,10.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,56.0,4.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,57.0,6.0,7.648648648648648,elt-1,ceh-16(bp323)
H0,59.0,5.0,7.648648648648648,elt-1,ceh-16(bp323)
H2,1.0,20.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,2.0,16.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,3.0,12.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,5.0,15.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,6.0,2.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,9.0,13.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,10.0,6.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,13.0,20.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,14.0,28.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,15.0,16.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,16.0,19.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,17.0,9.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,18.0,24.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,19.0,4.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,20.0,2.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,21.0,9.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,22.0,15.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,23.0,30.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,25.0,13.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,26.0,25.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,27.0,21.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,28.0,5.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,29.0,18.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,30.0,31.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,31.0,20.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,32.0,21.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,34.0,5.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,35.0,7.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,36.0,1.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,50.0,5.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,51.0,17.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,52.0,7.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,53.0,22.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,54.0,10.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,55.0,7.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,56.0,6.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,57.0,7.0,13.921052631578947,elt-1,ceh-16(bp323)
H2,59.0,21.0,13.921052631578947,elt-1,ceh-16(bp323)
V1,1.0,19.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,2.0,4.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,3.0,10.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,5.0,11.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,6.0,4.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,9.0,3.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,10.0,5.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,13.0,8.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,14.0,9.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,15.0,11.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,16.0,7.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,17.0,0.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,18.0,20.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,19.0,7.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,20.0,3.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,21.0,19.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,22.0,5.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,23.0,16.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,25.0,9.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,26.0,6.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,27.0,27.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,28.0,7.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,29.0,18.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,30.0,25.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,31.0,2.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,32.0,13.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,34.0,7.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,35.0,8.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,36.0,2.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,50.0,8.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,51.0,11.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,52.0,11.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,53.0,8.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,54.0,2.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,55.0,9.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,56.0,5.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,57.0,4.0,9.342105263157896,elt-1,ceh-16(bp323)
V1,59.0,12.0,9.342105263157896,elt-1,ceh-16(bp323)
V2,1.0,23.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,2.0,9.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,3.0,12.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,5.0,3.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,6.0,15.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,9.0,8.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,10.0,6.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,13.0,12.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,14.0,10.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,15.0,11.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,16.0,20.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,17.0,12.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,18.0,18.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,19.0,3.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,20.0,9.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,21.0,9.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,22.0,13.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,23.0,33.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,25.0,7.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,26.0,6.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,27.0,45.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,28.0,5.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,29.0,17.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,30.0,14.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,31.0,8.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,32.0,16.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,34.0,7.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,35.0,4.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,36.0,0.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,50.0,7.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,51.0,8.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,52.0,7.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,53.0,5.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,54.0,9.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,55.0,15.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,56.0,8.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,57.0,3.0,11.394736842105264,elt-1,ceh-16(bp323)
V2,59.0,16.0,11.394736842105264,elt-1,ceh-16(bp323)
V3,1.0,19.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,2.0,4.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,3.0,18.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,5.0,8.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,6.0,15.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,9.0,8.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,10.0,4.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,13.0,5.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,14.0,8.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,15.0,5.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,16.0,19.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,17.0,16.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,18.0,15.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,19.0,3.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,20.0,13.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,21.0,20.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,22.0,11.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,23.0,23.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,25.0,14.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,26.0,12.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,27.0,33.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,28.0,5.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,29.0,25.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,30.0,15.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,31.0,6.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,32.0,23.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,34.0,7.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,35.0,8.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,36.0,5.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,50.0,6.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,51.0,8.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,52.0,5.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,53.0,11.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,54.0,4.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,55.0,6.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,56.0,2.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,57.0,3.0,11.052631578947368,elt-1,ceh-16(bp323)
V3,59.0,8.0,11.052631578947368,elt-1,ceh-16(bp323)
V4,1.0,24.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,2.0,4.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,3.0,16.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,5.0,8.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,6.0,18.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,9.0,4.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,10.0,9.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,13.0,12.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,14.0,9.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,15.0,3.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,16.0,18.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,17.0,13.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,18.0,15.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,19.0,10.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,20.0,7.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,21.0,14.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,22.0,4.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,23.0,27.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,25.0,11.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,26.0,12.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,27.0,37.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,28.0,8.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,29.0,10.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,30.0,17.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,31.0,7.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,32.0,21.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,34.0,8.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,35.0,8.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,36.0,1.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,50.0,8.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,51.0,9.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,52.0,8.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,53.0,16.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,54.0,11.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,55.0,16.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,56.0,7.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,57.0,7.0,11.842105263157896,elt-1,ceh-16(bp323)
V4,59.0,13.0,11.842105263157896,elt-1,ceh-16(bp323)
V5,1.0,14.0,16.9,elt-1,ceh-16(bp323)
V5,6.0,23.0,16.9,elt-1,ceh-16(bp323)
V5,16.0,32.0,16.9,elt-1,ceh-16(bp323)
V5,17.0,23.0,16.9,elt-1,ceh-16(bp323)
V5,21.0,10.0,16.9,elt-1,ceh-16(bp323)
V5,23.0,10.0,16.9,elt-1,ceh-16(bp323)
V5,27.0,44.0,16.9,elt-1,ceh-16(bp323)
V5,50.0,7.0,16.9,elt-1,ceh-16(bp323)
V5,53.0,0.0,16.9,elt-1,ceh-16(bp323)
V5,54.0,6.0,16.9,elt-1,ceh-16(bp323)
T,1.0,0.0,7.764705882352941,elt-1,ceh-16(bp323)
T,2.0,5.0,7.764705882352941,elt-1,ceh-16(bp323)
T,3.0,6.0,7.764705882352941,elt-1,ceh-16(bp323)
T,5.0,8.0,7.764705882352941,elt-1,ceh-16(bp323)
T,6.0,14.0,7.764705882352941,elt-1,ceh-16(bp323)
T,9.0,2.0,7.764705882352941,elt-1,ceh-16(bp323)
T,10.0,5.0,7.764705882352941,elt-1,ceh-16(bp323)
T,13.0,8.0,7.764705882352941,elt-1,ceh-16(bp323)
T,14.0,5.0,7.764705882352941,elt-1,ceh-16(bp323)
T,15.0,6.0,7.764705882352941,elt-1,ceh-16(bp323)
T,16.0,13.0,7.764705882352941,elt-1,ceh-16(bp323)
T,17.0,22.0,7.764705882352941,elt-1,ceh-16(bp323)
T,18.0,10.0,7.764705882352941,elt-1,ceh-16(bp323)
T,19.0,3.0,7.764705882352941,elt-1,ceh-16(bp323)
T,20.0,2.0,7.764705882352941,elt-1,ceh-16(bp323)
T,22.0,3.0,7.764705882352941,elt-1,ceh-16(bp323)
T,23.0,10.0,7.764705882352941,elt-1,ceh-16(bp323)
T,25.0,12.0,7.764705882352941,elt-1,ceh-16(bp323)
T,27.0,21.0,7.764705882352941,elt-1,ceh-16(bp323)
T,28.0,10.0,7.764705882352941,elt-1,ceh-16(bp323)
T,30.0,12.0,7.764705882352941,elt-1,ceh-16(bp323)
T,31.0,9.0,7.764705882352941,elt-1,ceh-16(bp323)
T,32.0,13.0,7.764705882352941,elt-1,ceh-16(bp323)
T,34.0,7.0,7.764705882352941,elt-1,ceh-16(bp323)
T,35.0,2.0,7.764705882352941,elt-1,ceh-16(bp323)
T,36.0,1.0,7.764705882352941,elt-1,ceh-16(bp323)
T,50.0,6.0,7.764705882352941,elt-1,ceh-16(bp323)
T,51.0,11.0,7.764705882352941,elt-1,ceh-16(bp323)
T,52.0,6.0,7.764705882352941,elt-1,ceh-16(bp323)
T,54.0,6.0,7.764705882352941,elt-1,ceh-16(bp323)
T,55.0,8.0,7.764705882352941,elt-1,ceh-16(bp323)
T,56.0,2.0,7.764705882352941,elt-1,ceh-16(bp323)
T,57.0,6.0,7.764705882352941,elt-1,ceh-16(bp323)
T,59.0,10.0,7.764705882352941,elt-1,ceh-16(bp323)
V6,1.0,4.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,2.0,4.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,3.0,10.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,5.0,6.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,6.0,17.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,9.0,7.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,10.0,3.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,13.0,7.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,14.0,6.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,15.0,7.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,16.0,14.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,17.0,13.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,18.0,6.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,19.0,2.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,20.0,6.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,21.0,14.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,22.0,9.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,23.0,26.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,25.0,9.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,26.0,11.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,27.0,28.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,28.0,9.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,29.0,5.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,30.0,10.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,31.0,10.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,32.0,13.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,34.0,9.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,35.0,2.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,36.0,2.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,50.0,9.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,51.0,4.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,52.0,7.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,53.0,12.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,54.0,2.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,55.0,13.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,56.0,2.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,57.0,6.0,8.763157894736842,elt-1,ceh-16(bp323)
V6,59.0,9.0,8.763157894736842,elt-1,ceh-16(bp323)
H1,1.0,10.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,2.0,5.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,3.0,9.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,5.0,6.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,6.0,0.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,9.0,9.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,10.0,8.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,13.0,11.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,14.0,9.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,15.0,10.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,16.0,5.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,17.0,16.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,18.0,16.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,19.0,1.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,20.0,7.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,21.0,3.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,22.0,1.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,23.0,29.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,25.0,8.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,26.0,6.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,27.0,31.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,29.0,31.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,30.0,7.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,31.0,12.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,32.0,15.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,34.0,3.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,35.0,8.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,36.0,4.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,50.0,7.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,51.0,9.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,52.0,5.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,53.0,10.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,54.0,4.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,55.0,12.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,56.0,8.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,57.0,4.0,9.297297297297296,elt-1,ceh-16(bp323)
H1,59.0,5.0,9.297297297297296,elt-1,ceh-16(bp323)
V5a,2.0,0.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,3.0,3.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,5.0,1.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,9.0,2.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,10.0,6.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,13.0,3.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,14.0,2.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,15.0,2.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,18.0,4.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,19.0,0.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,20.0,0.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,22.0,2.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,25.0,6.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,26.0,1.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,28.0,0.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,29.0,3.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,30.0,1.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,31.0,0.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,32.0,2.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,34.0,0.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,35.0,0.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,36.0,0.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,51.0,0.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,52.0,2.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,55.0,1.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,56.0,0.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,57.0,0.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5a,59.0,2.0,1.5357142857142858,elt-1,ceh-16(bp323)
V5p,2.0,3.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,3.0,12.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,5.0,10.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,9.0,3.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,10.0,6.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,13.0,6.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,14.0,6.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,15.0,15.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,18.0,9.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,19.0,12.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,20.0,5.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,22.0,5.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,25.0,9.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,26.0,4.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,28.0,5.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,29.0,13.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,30.0,12.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,31.0,8.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,32.0,13.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,34.0,7.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,35.0,7.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,36.0,2.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,51.0,10.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,52.0,6.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,55.0,4.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,56.0,8.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,57.0,6.0,7.642857142857143,elt-1,ceh-16(bp323)
V5p,59.0,8.0,7.642857142857143,elt-1,ceh-16(bp323)
H0,1.0,17.0,8.25,elt-1,egl-18(ga97)
H0,2.0,6.0,8.25,elt-1,egl-18(ga97)
H0,3.0,5.0,8.25,elt-1,egl-18(ga97)
H0,4.0,4.0,8.25,elt-1,egl-18(ga97)
H0,5.0,12.0,8.25,elt-1,egl-18(ga97)
H0,7.0,3.0,8.25,elt-1,egl-18(ga97)
H0,9.0,5.0,8.25,elt-1,egl-18(ga97)
